uniq_id,crawl_timestamp,product_url,product_name,product_description,list_price,sale_price,brand,item_number,gtin,package_size,category,postal_code,available
c1751048a679578a5ce50a7a10050751,2020-01-24 13:22:06,https://www.cymbalstore.com/ip/Commercial-Purple-Cleaner-and-Degreaser-Concentrates-5-gal-Pail-Fresh-Scent/678468348,Commercial Purple Cleaner Concentrate,"Commercial Purple Cleaner Concentrate dissolves tough build-up on engines, machinery, and unfinished concrete. This concentrated, low-foaming formula easily removes heavy restaurant grease and grime in manufacturing and auto shops. No scrubbing needed. The easy-rinsing formula penetrates small spaces to dissolve extreme oil, grease, and dirt build-up. Features a fresh scent. 5 gal Pail.",82.41,82.41,Zep,"",0100217090105,,Household Essentials | Cleaning Supplies | All-Purpose Cleaners,,f
aad86766b075d1b7dc63da389a058f2c,2020-03-10 03:44:13,https://www.cymbalstore.com/ip/CrossWave-SpinWave-Multi-Surface-Floor-Rugs-Cleaning-Formula-32oz-by-Bissell/196463480,Bissell Multi-Surface Cleaning Formula,"The Bissell Multi-Surface Cleaning Formula cleans sealed hard floors, area rugs, and low-pile carpets. Specifically designed for Bissell CrossWave machines (1785 series), this formula is safe for homes with pets and families. Enjoy a fresh spring breeze scent as it revitalizes your floors and rugs. Suitable for sealed hardwood, tile, laminate, and carpets.",19.95,19.95,BISSELL,"",196463480,,Household Essentials | Cleaning Supplies | Carpet & Floor Cleaners | Floor Cleaners,,t
970e163cf3b8a9e9e0caf5961138958a,2020-03-10 04:59:32,https://www.cymbalstore.com/ip/Lot-of-6-Pairs-White-43-Shoe-Laces-Sneakers-Boots-Shoe-Strings/428395278,"White 43\"" Shoe Laces","Replace your worn-out laces with these durable White 43\"" Shoe Laces! This pack includes 6 pairs (12 laces total) made from sturdy nylon. Perfect for shoes, sneakers, and boots. Get the perfect length and a fresh, clean look.",5.99,5.99,Kole Imports,"",0634397532334,,Household Essentials | Shoe Care & Repair | Shoelaces,,t
19a33bfb02301f85cfcae78aaf54d857,2020-01-24 14:05:09,https://www.cymbalstore.com/ip/Havahart-Small-1-Door-Animal-Trap/22176305,Havahart Small Animal Trap,"Safely and effectively trap small animals with the Havahart Small Animal Trap. Designed with a spring-loaded door for secure catches, this trap is ideal for squirrels, small rabbits, mink, and skunks. Field-tested for guaranteed performance, this reliable trap is the choice of professionals.",33.99,29.69,Havahart,553622464,0036348010777,,Household Essentials | Pest Control | Insect & Pest Traps,,t
9f975c5740bb26a0e5f359bd4f7dc970,2020-03-10 04:10:00,https://www.cymbalstore.com/ip/App-Group-Diode-Brightness-Supported-Mini-Intelligent-Light-Phone-Control-Emitting-Call-Setting-DC12-24V-Dimmable-Function-Color-Controller-Scene-Sma/631145801,Smart Dimmer Controller,"Control your lights with ease using the Smart Dimmer Controller! This mini WIFI controller is compact, lightweight, and simple to use. Download the free app and transform your lighting with vibrant colors and dynamic effects. Perfect for LED strip lights and lighting boxes. Enjoy features like timing, adjustable brightness, scene settings, group sharing, voice control and more! Compatible with Android 4.4+ and iOS 8.3+. Simply plug and play for effortless setup.",13.06,13.06,Anself,"",0791326209191,,Household Essentials | Light Bulbs | Smart Bulbs,,t
1b140cf423b4774e82f63172767e150c,2020-03-10 03:44:27,https://www.cymbalstore.com/ip/Air-Wick-Scented-Oil-Air-Freshener-Refill-Twin-Pack-Island-Paradise-2-ea-Pack-of-6/307163866,"Air Wick Scented Oil Refill, Island Paradise","Escape to paradise with Air Wick Scented Oil Refill, Island Paradise. This refill delivers a consistent, long-lasting fragrance of crisp tropical fruits and water flowers, transforming any room into a remote island getaway. Perfect for bedrooms, bathrooms, living rooms, and more. Simply plug into any Air Wick scented oil warmer for continuous freshness. Refills work with all Air Wick plug-in warmers.",30.63,30.63,Air Wick,"",0191566198246,,Household Essentials | Bathroom | Air Freshener & Deodorizer Refills,,t
c9beba98b8ac9714a0574041261acc82,2020-03-10 03:23:09,https://www.cymbalstore.com/ip/Sterling-Flitz-Headlight-Metal-Made-Restoration-Silver-Remover-Multi-Purpose-Cleaner-Aluminum-USA-Polish-Plastic-Rust-Fiberglass-Great-Liquid-Jewelry/222254232,Flitz Multi-Purpose Polish,"Flitz Multi-Purpose Polish cleans, polishes, and protects metal, plastic, fiberglass, aluminum, and chrome with industrial-strength power. Easily removes tarnish, rust, water stains, oxidation, graffiti, and more. Safe for use on brass, copper, silver, stainless steel, and even food preparation surfaces. The non-toxic, non-abrasive formula leaves a brilliant shine and goes 3 times farther than other liquids. Perfect for headlight restoration and removing rust. Made in the USA with advanced German ingredients.",17.93,17.93,Flitz,"",0546987969393,,Household Essentials | Cleaning Supplies | Surface Cleaners,,t
4064896fac56ec58c4cea0325f24e4ea,2020-01-24 13:08:50,https://www.cymbalstore.com/ip/Product-Of-Glad-Small-Trash-Bags-Count-1-4Gal-Garbage-Bags-Grab-Varieties-Flavors/920734402,Glad Small Trash Bags,"Keep your home tidy with Glad Small Trash Bags. Perfect for kitchens, bathrooms, dorms, RVs, and more, these 4-gallon bags handle everyday waste with ease. Ideal for small bins and easy cleanup after parties or events. Stock up with 30 bags per box and enjoy secure closure when full.",12.14,12.14,Product Of Glad,"",0689139203713,,Household Essentials | Paper & Plastic | Trash Bags | All Trash Bags,,t
e514e1df3e712c991d2318b154c76459,2020-03-10 04:03:55,https://www.cymbalstore.com/ip/Ushio-1000932-JCR-M6V-15W-FG-XX-MR11-Halogen-Light-Bulb/141381960,Ushio MR11 Halogen Lamp,"The Ushio MR11 Halogen Lamp delivers bright, focused light with its reflector spot design. This 15-watt, 6-volt lamp features a Bi-Pin (GZ4) base and a clear front glass cover. Emitting a warm 3,050K light, it's ideal for accent and task lighting. With an average lifespan of 500 hours, this Ushio halogen bulb offers reliable performance.",16.89,16.89,USHIO,"",0048777161111,,Household Essentials | Light Bulbs | Halogen Bulbs,,t
0aaec89f48a12e6472531d405f169946,2020-01-24 13:50:32,https://www.cymbalstore.com/ip/2-Pack-Rit-Dye-Liquid-8oz-Black/47228032,Rit Dye Liquid - Black,"Revive your wardrobe with Rit Dye Liquid - Black. This convenient 8-oz bottle (2-pack) offers an easy and cost-effective way to rejuvenate old garments, hide laundry mishaps, and update your style. Suitable for cotton, wool, nylon, silk, dried florals, and even plastic and golf balls. Use it to upcycle clothes, create unique home decor, or as a stain on unfinished wood. Not for use on polyester. Made in the U.S.A.",3.11,3.11,"","",47228032,,Household Essentials | Laundry | Other Laundry Care | Rit Dye,,t
344d8c871fda3ecd2702f8ee66070d25,2020-03-10 03:56:23,https://www.cymbalstore.com/ip/LIGHTSMAX-Landscape-Solar-Radiation-Gardens-Zapper-LED-UV-4-Mosquito-Bug-Outdoor-Pathways-PKS-Patios-Fixture-Powered-Insect-Stake-Light/506871467,Solar Insect Zapper Stake Lights,"The Solar Insect Zapper Stake Lights offer an easy and effective way to light up your outdoor spaces while protecting against mosquitos and insects without harmful sprays. Simply place in the ground next to gardens, paths, or ponds. These energy-saving lights require no plug-in electricity and store up to 8 hours of LED light after charging in direct sunlight. The durable, multi-use design adds attractive decoration and can be easily transported for camping, picnics, and other outdoor activities. Built with quality plastic and a protective grid, these lights are safe for children and pets and designed to last. Dimensions: 5.25\"" (W) x 16.25\"" (L). Features an on/off/on2 switch for bug UV or LED setting.",47.71,47.71,Lightsmax,"",0645348975353,,Household Essentials | Pest Control | All Pest Control,,f
8063bfff46bc19468e27161081e1fe26,2020-01-24 13:59:12,https://www.cymbalstore.com/ip/LIGHTSMAX-POWERFUL-Control-Pest-Bug-Mosquito-Light-Lamp-Insect-Killer-Killer-MOST-Electric-Zapper-Perfect-2018-Plug-in-Indoor-white-Sensor/395218005,Lightsmax Indoor Insect Killer,"Lightsmax Indoor Insect Killer uses an attractive 390-400nm lightwave to capture insects 360\u00b0, eliminating dead angles. A safe and chemical-free solution. Features light sensor and always-on modes for customized use. The light sensor allows automatic operation. This energy-saving 0.8W zapper doubles as a quiet night light. Simply plug into AC110-240V outlets. Easy to clean with included brush. Its portable design is suitable for various indoor spaces such as homes, offices, and restaurants.",11.67,11.67,LIGHTSMAX,"",0705595978078,,Household Essentials | Pest Control | All Pest Control,,t
f1f2194342aa604ebc826719139747e7,2020-01-24 13:08:09,https://www.cymbalstore.com/ip/Hefty-Ultra-Flex-Expendables-Strength-Large-Drawstring-Trash-Bags-30-Gallon-Black-25-ea-Pack-of-3/154523729,Hefty Ultra Flex Strength Drawstring Trash Bags,"Hefty Ultra Flex Strength Drawstring Trash Bags offer superior puncture protection, stretching instead of tearing. Ideal for indoor or outdoor use, these 30-gallon bags are perfect for kitchens and large cleanup projects. The convenient drawstring closure makes sealing and transporting trash effortless. This space-saving package contains 25 strong, stretchable bags per box, ensuring less storage space is used. Features include a thick interlocking texture design for added durability, making them 20% thicker than most kitchen bags. Get reliable strength and easy disposal with Hefty Ultra Flex.",31.29,31.29,Hefty,"",0191566212119,,Household Essentials | Paper & Plastic | Trash Bags | Hefty Trash Bags,,t
1127eea515328e08ac53ea857769b0af,2020-01-24 13:12:15,https://www.cymbalstore.com/ip/Reclosable-Food-Utility-Zipper-Bags/49057254,Reclosable Utility Bags,"These 2-gallon Reclosable Utility Bags are ideal for food and general storage. Featuring a secure, easy-close zipper with a strong seal and puncture-resistant resin, these bags are leak-resistant and FDA-approved for safe food contact. Clear sides offer visibility, while a write-on label allows for easy identification. Bags are packaged in a space-saving dispenser for convenient, one-at-a-time access. Dimensions: 15.6\"" x 13\"" with a 1.75 mil thickness. These bags are also Kosher certified. Made in the USA.",28.08,28.08,Heritage,"",0098241073754,,Household Essentials | Paper & Plastic | Food Storage Bags | Food Bags,,t
d20f41192f8b19c4ada7d432b5eca42d,2020-03-10 03:42:00,https://www.cymbalstore.com/ip/Prevail-1-Step-Neutral-Cleaner-Concentrated-For-All-Vinyl-Floors-1-Gallon/259489145,Prevail Neutral Floor Cleaner,"Prevail Neutral Floor Cleaner is your top choice for cleaning Metroflor vinyl, LVT, and plank flooring in residential and commercial environments. This 1-step cleaner rejuvenates and maintains surfaces with ease. The concentrated formula can be diluted for light, everyday cleaning or heavy-duty floor maintenance. Use with a mop and bucket or automatic scrubber. Sweep or vacuum floors before cleaning. The no-rinse formula is excellent for everyday soil, while the cleaner is tough enough for heavy soil and commercial applications. This cleaner will never harm the floor's finish.",37.69,37.69,Prevail,"",0088969701282,,Household Essentials | Cleaning Supplies | Carpet & Floor Cleaners | Floor Cleaners,,t
daff6f332699f1c77592dd581feb3853,2020-03-10 04:58:06,https://www.cymbalstore.com/ip/45-Inch-114-cm-Safety-Reflective-Turquoise-Green-professional-proATHLETIC-Oval-sneaker-shoelaces-2-Pair-Pack/556246747,Reflective Athletic Shoelaces,"Enhance your athletic shoes with these durable and reflective shoelaces. Made from water-resistant polyester, these laces resist mold, mildew, and fading. Their rugged construction features a woven design over a strong inner core, ensuring a secure and lasting hold. Engineered with the right amount of stretch for tight, stay-tied knots. The reflective stitching adds visibility in low-light conditions. Proudly made in the USA for superior quality and lasting performance.",7.98,7.98,GREATLACES,"",0653407421727,,Household Essentials | Shoe Care & Repair | Shoelaces,,t
ed417f077a081cf9474ff6663412c2b4,2020-01-24 13:07:54,https://www.cymbalstore.com/ip/Resealable-Zipper-Storage-Bag-13-x-18-Clear-Plastic-4-Mil-zip-lock-closure-100-pack/508308018,Resealable Storage Bags,"Keep items safe and organized with our Resealable Storage Bags. These clear plastic bags feature a secure zip lock closure, providing reliable protection. At 4 Mil thickness and a size of 13\"" x 18\"", they're ideal for travel, replacement parts, jewelry, and countless other storage needs. Each pack contains 100 bags.",26.89,26.89,"","",0791617150379,,Household Essentials | Paper & Plastic | Food Storage Bags | Food Bags,,t
5b1bc4657db055c6c4f4a4429e569d20,2020-03-10 03:37:07,https://www.cymbalstore.com/ip/VANI-SOL-Professional-Disinfectant-Washroom-Cleaner-1-gal-Bottle/27674768,VANI-SOL Disinfectant Washroom Cleaner,"VANI-SOL Disinfectant Washroom Cleaner is a powerful, ready-to-use formula that kills 99.9% of bacteria and controls mold & mildew growth.* This non-abrasive cleaner cleans, shines, and deodorizes washroom surfaces, leaving them fresh and sanitary. Safe for use on a variety of surfaces including glass, chrome (non-medical), plastic laminate, and glazed porcelain. *When used as directed.",33.02,33.02,VANI-SOL,"",0036241002947,,Household Essentials | Bathroom | Bathroom Cleaners,,t
6548f4cb51be736fb08fc6671c5ce8ea,2020-03-10 03:28:36,https://www.cymbalstore.com/ip/Glisten-Dishwasher-Detergent-Booster-Freshener-28-oz-3-Bottles/697979299,Glisten Dishwasher Booster,"Glisten Dishwasher Booster eliminates foul dishwasher odors and boosts cleaning power. Made with natural ingredients, it neutralizes smells between cycles, leaving your kitchen fresh. During washes, it removes hard water spots and stains from dishes and glassware, ensuring sparkling results. Safe for all dishwashers, plumbing, and septic systems. This multi-action formula provides lasting freshness and enhanced cleaning.",33.99,33.99,Glisten,570149394,0680270908369,,Household Essentials | Cleaning Supplies | Dishwashing | Dishwasher Detergent,,t
2264d8cb97b22fda1b3c35f4833eb8a2,2020-03-10 03:13:45,https://www.cymbalstore.com/ip/Glade-2in1-Jar-Candle-Air-Freshener-Jubilant-Rose-Lavender-Peach-Blossom-6-8oz-2-ct/48176274,Rose & Lavender Candle,"Unwind with the calming aroma of our Rose & Lavender Candle. This unique blend fills your space with the classic, comforting scents of rose and lavender. Enjoy a consistent fragrance experience that lingers even after the candle is blown out. Encased in a specially designed glass container to quickly fragrance your room. Escape the everyday with this soothing scent.",4.98,4.98,Glade,574767923,0046500769719,,Household Essentials | Air Fresheners | Glade Air Fresheners,,t
0578ff3cc4e2a7c1104885f587e13a48,2020-01-24 13:25:53,https://www.cymbalstore.com/ip/2-Pack-Indigo-Wild-Zum-Clean-Laundry-Soap-Sea-Salt-32-Fluid-Ounce/638067934,Zum Clean Laundry Soap,"Zum Clean Laundry Soap effectively cleans with natural ingredients. This concentrated, low-sudsing formula, infused with sea salt essential oils, is perfect for both HE and standard machines. Coconut oil soap lifts stains, while baking soda neutralizes odors. Free of parabens, phosphates, petrochemicals, and sulfates. Each 32 fl oz bottle washes up to 32 loads (HE) or 16 loads (standard). Get a naturally clean and fresh laundry experience with Zum Clean Laundry Soap.",30.96,30.96,Indigo Wild,"",0194845098619,,Household Essentials | Laundry | Laundry Bar Soap,,f
bec86d851d4b43ae62d0052a2f3e3e47,2020-01-24 13:47:29,https://www.cymbalstore.com/ip/GE-Reveal-Halogen-Light-Bulbs-75W-2-count/24182832,GE Reveal Halogen Bulbs,"Experience enhanced, vivid surroundings with GE Reveal Halogen Bulbs. Featuring neodymium glass, these bulbs filter out dull, yellow rays for a clean, beautiful light. This 2-pack of 75W replacement bulbs uses only 53W while providing 790 lumens of brightness. Enjoy nearly the same light output as a 75W incandescent bulb with GE's Halogen technology. Lasts 0.9 years based on 3 hours of daily use.",6.99,6.99,GE,553639159,0043168677738,,Household Essentials | Light Bulbs | All Light Bulbs,,f
2dca5dd254201bdd3b241cda4c61ef45,2020-01-24 13:29:11,https://www.cymbalstore.com/ip/Lysol-Clean-Fresh-Multi-Surface-Cleaner-Cherry-Blossom-48oz/35606575,Lysol Cherry Blossom Multi-Surface Cleaner,"Experience the refreshing scent of spring with Lysol Cherry Blossom Multi-Surface Cleaner. This versatile cleaner tackles messes on various surfaces, from spot cleaning stains to mopping floors. Dilute for large areas or use directly on tough spots. Lysol effectively kills 99.9% of viruses and bacteria, cuts through grease and grime, and leaves behind a lasting cherry blossom fragrance. Enjoy a cleaner, fresher home with the power of Lysol.",2.62,2.62,Lysol,552115291,0019200906463,,Household Essentials | Cleaning Supplies | Surface Care & Protection,,t
855b1e4aac5b1bb7f437a9958bf538f5,2020-03-10 04:07:38,https://www.cymbalstore.com/ip/3-Bulbs-Anyray-A1911A-H1-24V-100W-Halogen-Automotive-Light-Bulb-100-Watt-P14-5S-Base-Long-Life/321530967,Halogen Automotive Light Bulb,"Halogen Automotive Light Bulb: 3-pack of H1 24V 100W bulbs with P14.5S base. These Anyray A1911A bulbs are 24 Volts, 100 Watts, and measure 55mm (2-1/8 inch) in length. High-quality replacement for automotive fog, auxiliary lighting, fog lights, boats, headlights, snow blowers, motorcycles, aircraft, cars, and more. Long life.",9.99,9.99,Anyray,"",0702534819157,,Household Essentials | Light Bulbs | Smart Bulbs,,t
72380122311d120f193f601da1b5f244,2020-01-24 16:05:27,https://www.cymbalstore.com/ip/3M-Wetordry-Sandpaper-03006-Assorted-Fine-Grits-3-2-3-inch-x-9-inch-5-Pack/17130294,3M Fine Grit Sandpaper,"Achieve a flawless finish with 3M Fine Grit Sandpaper. Perfect for auto repair, this sandpaper utilizes silicon carbide abrasives on waterproof paper for reliable wet or dry sanding. Remove imperfections like dust nibs and paint runs, refine scratches, and smooth clear coats. The flexible paper conforms to surfaces for consistent results. Ideal for scuffing, feather-edging, and final sanding steps.",3.84,3.84,3M,550933377,0051131030060,,Home Improvement | Paint | Paint Tools and Supplies | Sandpaper and Abrasives,,t
cc6681bd65d4da2b6c9b43ff72e3f459,2020-01-24 13:46:37,https://www.cymbalstore.com/ip/Philips-Lighting-428938-PAR38-Ecovantage-Halogen-Lamp-72-Watt-E26-50x39-Medium-Skirted-Base-1350-Lumens-100-CRI-2900K-White/37682624,Philips 72W PAR38 Halogen Lamp,"The Philips 72W PAR38 Halogen Lamp delivers bright, crisp light with exceptional color rendering (CRI 100). This EcoVantage bulb reduces energy consumption while maintaining the qualities of a traditional halogen. It features a medium E26 base, 1350 lumens, and a warm 2900K white light. Ideal for flood lighting with its 25-degree beam angle. Dimmable and long-lasting (1100 hours).",11.86,11.86,Philips Lighting,"",0046677428938,,Household Essentials | Light Bulbs | Halogen Bulbs,,t
0a828e472174b4d4adfc7f2df723da45,2020-01-24 13:44:18,https://www.cymbalstore.com/ip/5-Pack-Energizer-Ultimate-Lithium-9V-Battery-2-Count-Each/314015109,Energizer Ultimate Lithium 9V Battery,"Power your critical devices with the Energizer Ultimate Lithium 9V Battery. Engineered for superior performance in high-tech applications, this long-lasting disposable battery delivers dependable power for work, play, and home. Enjoy extended use, reduce waste, and minimize your environmental impact with this reliable power source. Count on Energizer for the devices you depend on most.",73.90,73.90,Energizer,"",0643950765386,,Household Essentials | Batteries | 9V Batteries,,t
7a5e41fd3cdff42a089b7b744536265a,2020-01-24 13:30:09,https://www.cymbalstore.com/ip/Insten-10-PCS-AG3-Power-Alkaline-Coin-Cell-Button-Battery-LR41-384-392-192-SR41-G3-CX41-SB-B1-RW87-SR41-SR736-V3GA-GP192/28879803,AG3 Alkaline Button Cell Battery,"This pack includes 10 AG3 Alkaline Button Cell Batteries, delivering reliable power for your everyday devices. From toys and flashlights to calculators and watches, these 1.5V batteries provide long-lasting performance. Also compatible with devices using 384, 392, SR41, and other equivalent battery models. Keep away from children - choking hazard.",4.29,4.29,Insten,"",0887954514933,,Household Essentials | Batteries | All Batteries,,t
50a32a975880be355d0f98a6bf2abc41,2020-01-24 13:41:51,https://www.cymbalstore.com/ip/Glade-Jar-Candle-2-CT-Exotic-Tropical-Blossoms-6-8-OZ-Total-Air-Freshener/946785161,Glade Exotic Tropical Blossoms Candle,"Escape to paradise with the Glade Exotic Tropical Blossoms Candle. This scented candle fills your home with a comforting blend of exotic monoi blossom, coconut milk, and hints of jasmine and blood orange. Infused with essential oils, this candle creates a warm, relaxing tropical fragrance in any room. Light the Glade Exotic Tropical Blossoms Candle and instantly transform your space into a sunny oasis. Enjoy the artfully crafted scent and the inviting glow. Perfect for bedrooms, bathrooms, kitchens, and more.",4.98,4.98,Glade,577844414,0046500022029,,Household Essentials | Bathroom | Candles,,t
e1338b500b4ad52c4e6abd6eecb1c7f3,2020-03-10 03:56:18,https://www.cymbalstore.com/ip/Purple-Power-Extreme-Power-Cleaner-Degreaser-1-Gallon/177619869,Purple Power Cleaner,"Purple Power Cleaner delivers extreme cleaning power! This professional-strength, concentrated formula dissolves tough grease, oil, and dirt. Our supercharged degreasers provide 2X more cleaning than the original formula. Safe for various surfaces and less corrosive than other degreasers on aluminum. Non-abrasive, non-flammable, and VOC compliant. Dilute 5:1 for light soils and 20:1 for heavy soils.",9.99,9.99,Purple Power,"",0096582601285,,Household Essentials | Cleaning Supplies | Kitchen Cleaners | Degreasers,,t
0595ce71419107173bc3e5c9343ce635,2020-03-10 03:51:08,https://www.cymbalstore.com/ip/UV-Eliminator-Powerful-Killer-Indoor-Electric-Zapper-Pests-Killer-Nontoxic-Odorless-Trap-Electronic-Fly-Bulbs-Bug-Mosquito-Light-Efficient-Plug-in-No/653300534,Electronic Insect Eliminator,"The Electronic Insect Eliminator uses high-intensity long-wave UV light to attract flying insects, like flies and mosquitoes, luring them to a high-voltage grid for instant elimination. Chemical and radiation-free, it features a lighting sensor for automatic control. Perfect for pest-free relaxation! For optimal results, use at night with room lights off and windows closed. Specifications: AC90-240V, 50/60Hz, 0.8W, 4 UV LEDs (390-400mm wavelength). Button control for lighting options.",16.09,16.09,Topboutique,"",653300534,,Household Essentials | Pest Control | All Pest Control,,t
f8ad26b7eaac3aa427c4462944193bc5,2020-03-10 04:00:07,https://www.cymbalstore.com/ip/Philips-272427-F30T12-CW-RS-ALTO-Straight-T12-Fluorescent-Tube-Light-Bulb/130132142,Philips F30T12 Fluorescent Tube,"The Philips F30T12 Fluorescent Tube provides bright, efficient lighting for garages, basements, and workspaces. Delivering 2250 lumens of cool white light (4100K), this T12 bulb offers crisp, clear illumination. With an average lifespan of 18,000 hours, the Philips F30T12 reduces replacement frequency. Its versatile design ensures compatibility with a variety of fixtures. Enjoy long-lasting, reliable performance from this trusted fluorescent tube.",12.68,12.68,PHILIPS LAMPS,"",0046677272425,,Household Essentials | Light Bulbs | Fluorescent Bulbs | Fluorescent Bulbs,,t
1969e1c7a7570f36305ee3723c96fac1,2020-01-24 13:15:55,https://www.cymbalstore.com/ip/Pledge-Multisurface-Floor-Cleaner-Glade-Rainshower-27-fl-oz/14869060,Pledge Multisurface Floor Cleaner,"Keep your floors looking their best with Pledge Multisurface Floor Cleaner. This gentle yet effective formula removes dirt and grime from a variety of sealed floor surfaces like tile, vinyl, marble, and ceramic, leaving a streak-free, residue-free shine. No rinsing needed - simply squirt and mop for a quick and easy clean. Enjoy the fresh Glade Rainshower scent as you reveal the natural beauty of your floors.",4.47,4.47,Pledge,1393320,0046500222207,,Household Essentials | Cleaning Supplies | Carpet & Floor Cleaners | Floor Cleaners,,t
5a847e7cab5dc99daeb84cf3ca8e5c51,2020-03-10 03:56:19,https://www.cymbalstore.com/ip/Ultrasonic-Pest-Reject-Electronic-Magnetic-Repeller-Anti-Mosquito-Insect-Killer/978561106,Ultrasonic Pest Repeller,"The Ultrasonic Pest Repeller effectively covers 80-120 square meters, repelling mice, beetles, and mosquitoes without harming humans, pets, or household appliances. It's non-toxic, safe, environmentally friendly, and consumes minimal energy. Simply plug it in 80-120cm from the floor, avoiding sound-absorbing materials. Expect increased pest activity initially as they're driven out. Use multiple units for larger areas (best range: 50 meters). Note: this product does not repel ants.",7.33,7.33,GLOGLOW,"",978561106,,Household Essentials | Pest Control | All Pest Control,,t
f9815506d1b5dce523c674551fc59afe,2020-03-10 03:16:52,https://www.cymbalstore.com/ip/Saalfeld-Redistribution-Reliable-Glass-Surface-Cleaner-415514CS-12-Each-Case/135179182,Saalfeld Glass & Surface Cleaner,"Saalfeld Glass & Surface Cleaner delivers sparkling, streak-free results. This non-ammoniated formula, featuring alcohol and triple-filtered water, is safe for use on any surface. Its special solvent package quickly emulsifies grease and dirt for easy cleaning. 19 oz aerosol spray can. 12 cans per case.",37.86,37.86,SAALFELD REDISTRIBUTION,"",0675906001620,,Household Essentials | Cleaning Supplies | Surface Care & Protection,,t
6e4e71995a406f6e4e3648ddd1b97312,2020-01-24 13:30:16,https://www.cymbalstore.com/ip/OdoBan-Concentrated-Odor-Eliminator-Lavender-Scent-5-gal-Pail/51935427,"OdoBan Concentrated Odor Eliminator, Lavender","Eliminate odors and freshen your home with OdoBan Concentrated Odor Eliminator, Lavender. This multi-purpose solution cleans, disinfects, sanitizes, and deodorizes hard surfaces, leaving a refreshing lavender scent. Control mold and mildew while eliminating odors from upholstery, carpets, and more. Use as an air freshener, laundry refresher, or pet odor eliminator. Kills 99.9% of germs in 60 seconds. This concentrated formula makes up to 160 gallons.",107.85,56.45,OdoBan,550461680,0732109402149,,Household Essentials | Cleaning Supplies | All-Purpose Cleaners,,t
e11eda67b0624b95cb918b427e6accac,2020-03-10 03:43:20,https://www.cymbalstore.com/ip/10-Pcs-Multifunctional-Effervescent-Spray-Cleaner-Clean-Spot-Tools-Effervescent-Pill-Free-Bottle-for-For-Car-Kitchecn-Floor/948122198,Effervescent Cleaning Tablets,"Effervescent Cleaning Tablets: Powerful, all-in-one cleaning! These concentrated tablets dissolve in water to create a multi-functional cleaning solution. Safe for pet stains and effective on clothing, kitchen grease, and more. Use as a wood polish, fabric cleaner, tile cleaner, and carpet cleaner. Environmentally friendly with biological enzymes for stain decomposition. Each tablet makes 1 liter of cleaner. Includes 10 tablets.",6.99,6.99,1byone,"",0888521032751,,Household Essentials | Cleaning Supplies | Carpet & Floor Cleaners | Hardwood Floor Cleaner,,t
d9b36737e21f4fed7870217789ffdd25,2020-03-10 03:42:11,https://www.cymbalstore.com/ip/Orange-Thunder-Citrus-Solvent-Cleaner-1-Gallon/706860894,Citrus Solvent Cleaner,"Citrus Solvent Cleaner is a powerful, natural citrus-based cleaner and degreaser. Economical and highly active, it's safe for use on various surfaces, including carpets, sinks, toilets, fiberglass, machinery, tools, grills, ceramic tiles, concrete, graffiti, dumpsters, grease traps, metals, vinyl, and paneling. USDA authorized (C-1). Available in gallon bottles and other sizes. Call for 55-gallon drum pricing.",67.18,67.18,Misco,"",0013046004680,,Household Essentials | Cleaning Supplies | Carpet & Floor Cleaners | Floor Cleaners,,t
f3307ee1a3c3a52fae8965d47e383a27,2020-03-10 04:14:54,https://www.cymbalstore.com/ip/Monterey-LG6515-Sluggo-Snail-Bait-Wildlife-and-Pet-Safe-Slug-Killer-1-lb-1-lb/926002869,Sluggo Snail Bait,"Sluggo Snail Bait offers superior snail and slug control with a pet and wildlife-safe formula. Containing iron phosphate, a naturally occurring soil component, Sluggo is a great alternative to traditional baits. The granular formula is easy to apply and remains effective even after rain or sprinkling. Use up to the day of harvest for effective pest control in your garden. Sluggo baits and poisons slugs and snails, providing a two-in-one solution for your garden.",13.68,13.68,Monterey,"",0305489536201,,Household Essentials | Pest Control | Insect & Pest Baits,,t
beaf2eeb0801580ab85dbc6e2a6d508f,2020-03-10 04:57:43,https://www.cymbalstore.com/ip/60-Inch-152-cm-RED-550-Paracord-with-contrasting-Black-Steel-Tips-2-Pair-pack-of-the-Strongest-shoelaces-boot-laces-Available/893718584,Paracord Shoelaces,"Durable Paracord Shoelaces: Heavy-duty, round boot shoelaces made with strong 550 paracord. Features 7 inner nylon strands for added reinforcement and comfort. Available in standard lengths for work shoes and boots. The large diameter provides comfortable wear, while the 550 lbs break strength ensures lasting performance. Made with rugged, 100% nylon, woven over nylon inner strands. These shoelaces are manufactured in the USA with USA-made nylon.",11.99,11.99,GREATLACES,"",0643131801377,,Household Essentials | Shoe Care & Repair | Shoelaces,,t
